,id,scheduled_ts,pickup_ts,dropoff_ts,requested_ts,special_assistance,organization_id,ride_type,status,estimated_miles,fare,discount,route_id
56034,805942,2022-04-15 02:30:00,2022-04-15 02:39:31,2022-04-15 03:38:32,2022-03-30 00:38:45,False,221,Ready By,Completed,17.1,10.09,2.02,150873
56028,815358,2022-04-14 05:50:00,2022-04-14 05:38:02,2022-04-14 06:13:19,2022-04-06 14:48:28,False,221,Ready By,Completed,15.6,10.09,2.02,150876
56010,784031,2022-04-14 18:00:00,2022-04-14 18:05:44,2022-04-14 18:48:09,2022-03-14 13:27:36,False,221,Ready By,Completed,15.6,10.09,2.02,150877
65501,783936,2022-04-14 09:00:00,2022-04-14 09:10:11,2022-04-14 09:43:18,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,150880
56000,805678,2022-04-14 16:30:00,2022-04-14 16:28:36,2022-04-14 17:43:46,2022-03-30 00:36:30,False,221,Ready By,Completed,13.4,7.76,1.55,150881
55986,810122,2022-04-15 01:00:00,2022-04-15 01:00:14,2022-04-15 01:40:29,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,150882
55957,815353,2022-04-07 05:50:00,2022-04-07 05:48:18,2022-04-07 06:25:07,2022-04-06 14:48:28,False,221,Ready By,Completed,15.6,10.09,2.02,150884
55939,810203,2022-04-07 10:30:00,2022-04-07 10:38:09,2022-04-07 11:30:10,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,150885
55879,810117,2022-04-08 01:00:00,2022-04-08 01:04:36,2022-04-08 01:39:53,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,150888
66983,812017,2022-04-07 16:00:00,2022-04-07 15:58:54,2022-04-07 16:13:26,2022-04-04 14:51:56,False,37,Ready By,Completed,1.9,12.3,0.98,150921
55847,815354,2022-04-08 05:50:00,2022-04-08 05:43:01,2022-04-08 06:53:41,2022-04-06 14:48:28,False,221,Ready By,Completed,15.6,10.09,2.02,150953
55816,810204,2022-04-08 10:30:00,2022-04-08 10:51:48,2022-04-08 11:40:29,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,150954
55729,810118,2022-04-09 01:00:00,2022-04-09 01:05:49,2022-04-09 01:39:14,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,150955
63851,796288,2022-04-08 12:00:00,2022-04-08 11:40:36,2022-04-08 12:51:50,2022-03-18 13:12:27,True,2,Arrive By,Completed,5.9,8.25,1.49,150980
55726,701896,2022-04-08 12:00:00,2022-04-08 11:25:34,2022-04-08 12:57:59,2022-01-02 17:36:02,False,2,Arrive By,Completed,7.4,6.6,1.32,150983
66846,697918,2022-04-07 13:45:00,2022-04-07 13:51:27,2022-04-07 14:20:03,2022-01-01 18:30:59,False,2,Arrive By,Completed,4.0,5.44,1.09,151065
65497,811731,2022-04-08 20:30:00,2022-04-08 20:34:42,2022-04-08 21:00:21,2022-04-03 18:22:23,False,1,Ready By,Completed,5.9,17.0,0.0,151085
55708,810205,2022-04-09 10:30:00,2022-04-09 10:35:08,2022-04-09 11:09:11,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,151091
63849,772102,2022-04-08 13:45:00,2022-04-08 13:44:46,2022-04-08 18:02:52,2022-02-25 18:28:49,False,2,Arrive By,Completed,7.8,10.0,1.5,151158
66228,701737,2022-04-08 13:45:00,2022-04-08 13:32:06,2022-04-08 17:10:24,2022-01-02 17:00:27,True,2,Arrive By,Completed,11.6,7.76,1.55,151161
63846,704865,2022-04-08 13:45:00,2022-04-08 13:22:23,2022-04-08 13:22:25,2022-01-02 20:22:20,False,2,Arrive By,Completed,4.8,5.44,1.09,151162
55659,816135,2022-04-08 18:00:00,2022-04-08 18:23:28,2022-04-08 19:32:18,2022-04-07 23:13:07,False,2,Ready By,Completed,7.1,17.0,0.0,151215
66616,701814,2022-04-08 19:30:00,2022-04-08 19:51:16,2022-04-08 21:35:56,2022-01-02 17:00:29,True,2,Ready By,Completed,11.6,7.76,1.55,151216
55654,778397,2022-04-08 19:30:00,2022-04-08 20:32:04,2022-04-08 21:21:04,2022-03-07 16:15:17,False,2,Ready By,Completed,7.8,8.25,1.49,151217
55650,816831,2022-04-09 12:00:00,2022-04-09 12:11:19,2022-04-09 12:32:32,2022-04-08 16:15:42,False,117,Ready By,Completed,14.2,20.0,0.0,151333
55647,816839,2022-04-09 12:00:00,2022-04-09 12:00:16,2022-04-09 12:33:46,2022-04-08 16:20:19,False,117,Ready By,Completed,14.3,20.0,0.0,151337
55643,786594,2022-04-11 16:55:00,2022-04-11 17:04:26,2022-04-11 17:35:46,2022-03-14 13:58:25,False,221,Ready By,Completed,15.1,7.76,1.55,151352
55628,783933,2022-04-11 09:00:00,2022-04-11 09:06:39,2022-04-11 09:40:31,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,151362
63844,805675,2022-04-11 16:30:00,2022-04-11 16:33:12,2022-04-11 17:42:23,2022-03-30 00:36:30,False,221,Ready By,Completed,13.4,7.76,1.55,151363
55622,810119,2022-04-12 01:00:00,2022-04-12 01:06:17,2022-04-12 01:42:20,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,151365
55612,699798,2022-04-11 12:00:00,2022-04-11 11:25:24,2022-04-11 12:37:22,2022-01-01 19:50:41,False,2,Arrive By,Completed,2.8,5.44,1.09,151389
63831,796289,2022-04-11 12:00:00,2022-04-11 11:22:42,2022-04-11 12:22:58,2022-03-18 13:12:27,True,2,Arrive By,Completed,5.9,8.25,1.49,151392
65495,701897,2022-04-11 12:00:00,2022-04-11 11:18:24,2022-04-11 12:56:18,2022-01-02 17:36:02,False,2,Arrive By,Completed,7.4,6.6,1.32,151394
55602,796290,2022-04-13 12:00:00,2022-04-13 11:45:02,2022-04-13 12:08:56,2022-03-18 13:12:27,True,2,Arrive By,Completed,5.9,8.25,1.49,151396
66222,701898,2022-04-13 12:00:00,2022-04-13 11:28:22,2022-04-13 12:13:24,2022-01-02 17:36:02,False,2,Arrive By,Completed,7.4,6.6,1.32,151397
55599,699644,2022-04-13 12:00:00,2022-04-13 11:42:38,2022-04-13 11:54:02,2022-01-01 19:48:30,False,2,Arrive By,Completed,1.0,5.44,1.09,151398
63825,819190,2022-04-15 12:00:00,2022-04-15 10:29:07,2022-04-15 12:32:33,2022-04-13 12:23:53,False,2,Arrive By,Completed,11.3,11.76,1.76,151399
65483,701586,2022-04-15 12:00:00,2022-04-15 11:21:59,2022-04-15 12:13:32,2022-01-02 16:55:39,True,2,Arrive By,Completed,6.7,6.6,1.32,151400
63819,701899,2022-04-15 12:00:00,2022-04-15 11:13:24,2022-04-15 12:17:06,2022-01-02 17:36:02,False,2,Arrive By,Completed,7.4,6.6,1.32,151401
66843,816971,2022-04-11 13:45:00,2022-04-11 13:23:38,2022-04-11 14:01:22,2022-04-08 19:57:00,False,2,Arrive By,Completed,6.5,8.25,1.49,151402
55595,778349,2022-04-11 13:45:00,2022-04-11 13:34:21,2022-04-11 14:39:40,2022-03-07 16:15:16,False,2,Arrive By,Completed,7.8,8.25,1.49,151412
55591,772300,2022-04-11 13:45:00,2022-04-11 13:38:35,2022-04-14 23:46:21,2022-02-25 18:47:31,False,2,Arrive By,Completed,9.7,6.6,1.32,151413
66981,817110,2022-04-14 20:30:00,2022-04-14 20:51:54,2022-04-14 21:39:16,2022-04-08 21:53:41,False,1,Ready By,Completed,5.9,17.0,0.0,151438
63817,701815,2022-04-11 19:30:00,2022-04-11 21:39:51,2022-04-11 22:11:22,2022-01-02 17:00:29,True,2,Ready By,Completed,11.6,7.76,1.55,151655
55586,796333,2022-04-11 18:00:00,2022-04-11 18:18:48,2022-04-11 18:49:58,2022-03-18 13:12:29,True,2,Ready By,Completed,5.9,8.25,1.49,151661
55576,811169,2022-04-11 18:00:00,2022-04-11 18:01:25,2022-04-11 18:58:29,2022-04-01 16:24:47,False,2,Ready By,Completed,5.0,8.23,1.23,151662
67077,817325,2022-04-11 15:15:00,2022-04-11 15:16:45,2022-04-11 15:28:55,2022-04-10 21:03:12,False,45,Ready By,Completed,1.6,0.0,0.0,151708
66842,817326,2022-04-11 21:15:00,2022-04-11 21:22:58,2022-04-11 21:22:58,2022-04-10 21:04:19,False,45,Ready By,No Show,1.6,0.0,0.0,151710
63811,815653,2022-04-12 12:00:00,2022-04-12 11:00:59,2022-04-12 12:16:04,2022-04-06 17:57:10,False,2,Arrive By,Completed,11.4,11.76,1.76,151813
63810,815654,2022-04-14 12:00:00,2022-04-14 10:45:45,2022-04-14 12:10:25,2022-04-06 17:57:10,False,2,Arrive By,Completed,11.4,11.76,1.76,151814
65480,753369,2022-04-12 12:00:00,2022-04-12 12:01:09,2022-04-12 12:48:23,2022-01-31 19:09:02,False,2,Arrive By,Completed,9.2,8.25,1.49,151816
67076,701584,2022-04-12 12:00:00,2022-04-12 11:22:30,2022-04-14 23:48:41,2022-01-02 16:55:39,True,2,Arrive By,Completed,6.7,6.6,1.32,151817
55574,816972,2022-04-12 13:45:00,2022-04-12 12:30:07,2022-04-12 14:19:06,2022-04-08 19:57:00,False,2,Arrive By,Completed,6.5,8.25,1.49,151819
55568,775129,2022-04-12 13:45:00,2022-04-12 14:05:28,2022-04-14 23:49:03,2022-03-01 18:28:12,False,2,Arrive By,Completed,6.4,10.0,1.5,151820
55563,742057,2022-04-12 13:45:00,2022-04-12 12:50:12,2022-04-12 14:06:21,2022-01-23 13:57:22,False,2,Arrive By,Completed,4.9,6.79,1.22,151831
55559,815677,2022-04-12 18:00:00,2022-04-12 18:13:15,2022-04-12 19:07:13,2022-04-06 17:57:12,False,2,Ready By,Completed,11.4,11.76,1.76,151832
63803,797216,2022-04-12 19:30:00,2022-04-12 20:21:50,2022-04-12 21:47:09,2022-03-20 13:52:01,False,2,Ready By,Completed,2.8,8.23,1.23,151836
55553,775164,2022-04-12 19:30:00,2022-04-12 20:27:23,2022-04-12 22:15:11,2022-03-01 18:28:13,False,2,Ready By,Completed,6.4,10.0,1.5,151837
66980,817327,2022-04-12 21:15:00,2022-04-12 21:25:07,2022-04-12 21:37:45,2022-04-10 21:04:19,False,45,Ready By,Completed,1.6,0.0,0.0,151862
55538,815356,2022-04-12 05:50:00,2022-04-12 05:43:50,2022-04-12 07:03:24,2022-04-06 14:48:28,False,221,Ready By,Completed,15.6,10.09,2.02,151879
55518,786595,2022-04-12 16:55:00,2022-04-12 17:05:02,2022-04-12 17:37:21,2022-03-14 13:58:25,False,221,Ready By,Completed,15.1,7.76,1.55,151881
55509,809591,2022-04-12 20:00:00,2022-04-12 19:55:31,2022-04-12 20:42:06,2022-03-31 13:21:43,False,221,Ready By,Completed,15.6,10.09,2.02,151883
55496,805676,2022-04-12 16:30:00,2022-04-12 16:29:33,2022-04-12 17:32:13,2022-03-30 00:36:30,False,221,Ready By,Completed,13.4,7.76,1.55,151888
55479,810120,2022-04-13 01:00:00,2022-04-13 01:04:30,2022-04-13 01:40:55,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,151889
55472,786690,2022-04-13 02:30:00,2022-04-12 23:58:19,2022-04-12 23:58:35,2022-03-14 13:58:28,False,221,Ready By,Completed,15.1,7.76,1.55,151890
55462,812020,2022-04-12 14:30:00,2022-04-12 14:34:10,2022-04-12 14:45:39,2022-04-04 14:53:12,False,37,Ready By,Completed,1.9,12.3,0.98,151893
55435,786689,2022-04-12 01:30:00,2022-04-12 01:45:13,2022-04-12 02:16:13,2022-03-14 13:58:28,False,221,Ready By,Completed,15.1,7.76,1.55,151996
55373,805763,2022-04-12 01:43:00,2022-04-12 01:51:38,2022-04-12 02:21:14,2022-03-30 00:36:34,False,221,Ready By,Completed,13.4,7.76,1.55,151997
55313,699799,2022-04-12 12:00:00,2022-04-12 11:53:03,2022-04-12 11:53:03,2022-01-01 19:50:41,False,2,Arrive By,No Show,2.8,5.44,1.09,152067
55309,815357,2022-04-13 05:50:00,2022-04-13 08:10:19,2022-04-13 08:10:19,2022-04-06 14:48:28,False,221,Ready By,No Show,15.6,10.09,2.02,152076
55286,810207,2022-04-13 10:30:00,2022-04-13 09:37:33,2022-04-13 10:15:17,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,152077
63801,786596,2022-04-13 16:55:00,2022-04-13 17:03:23,2022-04-13 17:38:23,2022-03-14 13:58:25,False,221,Ready By,Completed,15.1,7.76,1.55,152078
55280,805941,2022-04-14 02:30:00,2022-04-14 02:32:03,2022-04-14 04:05:20,2022-03-30 00:38:45,False,221,Ready By,Completed,17.1,10.09,2.02,152081
55271,783745,2022-04-13 09:00:00,2022-04-13 09:00:46,2022-04-13 09:30:42,2022-03-14 13:26:51,False,221,Ready By,Completed,15.6,10.09,2.02,152084
55265,805677,2022-04-13 16:30:00,2022-04-13 16:26:36,2022-04-13 17:30:08,2022-03-30 00:36:30,False,221,Ready By,Completed,13.4,7.76,1.55,152085
63783,810121,2022-04-14 01:00:00,2022-04-14 01:05:03,2022-04-14 01:37:36,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,152086
55253,786691,2022-04-14 02:30:00,2022-04-14 02:35:06,2022-04-14 03:06:23,2022-03-14 13:58:28,False,221,Ready By,Completed,15.1,7.76,1.55,152087
55238,810210,2022-04-16 10:30:00,2022-04-16 10:05:55,2022-04-16 10:36:56,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,152088
55223,810209,2022-04-15 10:30:00,2022-04-15 10:38:05,2022-04-15 11:24:03,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,152089
63772,786408,2022-04-15 16:55:00,2022-04-15 17:00:50,2022-04-15 17:37:50,2022-03-14 13:57:33,False,221,Ready By,Completed,15.1,7.76,1.55,152090
55218,805943,2022-04-16 02:30:00,2022-04-16 02:39:55,2022-04-16 03:36:01,2022-03-30 00:38:45,False,221,Ready By,Completed,17.1,10.09,2.02,152091
63752,815359,2022-04-15 05:50:00,2022-04-15 05:38:03,2022-04-15 07:07:48,2022-04-06 14:48:28,False,221,Ready By,Completed,15.6,10.09,2.02,152092
63750,803753,2022-04-15 05:30:00,2022-04-15 05:37:37,2022-04-15 06:33:06,2022-03-29 02:32:45,False,221,Ready By,Completed,19.1,10.09,2.02,152093
55204,783937,2022-04-15 09:00:00,2022-04-15 09:03:01,2022-04-15 09:38:59,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,152094
55196,788131,2022-04-15 17:00:00,2022-04-15 17:06:11,2022-04-15 17:35:20,2022-03-14 14:24:01,False,221,Ready By,Completed,13.3,7.76,1.55,152095
63743,784032,2022-04-15 18:00:00,2022-04-15 18:05:21,2022-04-15 18:46:37,2022-03-14 13:27:36,False,221,Ready By,Completed,15.6,10.09,2.02,152096
65473,810123,2022-04-16 01:00:00,2022-04-16 01:02:21,2022-04-16 01:36:57,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,152097
55190,786503,2022-04-16 02:30:00,2022-04-16 02:40:58,2022-04-16 03:10:23,2022-03-14 13:57:36,False,221,Ready By,Completed,15.1,7.76,1.55,152098
55179,753411,2022-04-12 18:00:00,2022-04-12 18:06:21,2022-04-12 19:42:20,2022-01-31 19:09:04,False,2,Ready By,Completed,9.2,8.25,1.49,152146
63739,816973,2022-04-13 13:45:00,2022-04-13 13:17:18,2022-04-13 14:04:20,2022-04-08 19:57:00,False,2,Arrive By,Completed,6.5,8.25,1.49,152220
55151,772103,2022-04-13 13:45:00,2022-04-13 12:44:52,2022-04-13 13:58:28,2022-02-25 18:28:49,False,2,Arrive By,Completed,7.8,10.0,1.5,152221
65461,778077,2022-04-13 13:45:00,2022-04-13 13:31:50,2022-04-14 23:49:38,2022-03-06 15:50:13,False,2,Arrive By,Completed,6.4,11.76,1.53,152222
63737,705751,2022-04-13 13:45:00,2022-04-13 12:35:32,2022-04-13 13:33:38,2022-01-03 17:17:45,False,2,Arrive By,Completed,5.9,8.25,1.49,152223
55144,796334,2022-04-13 18:00:00,2022-04-13 18:25:59,2022-04-13 18:44:44,2022-03-18 13:12:29,True,2,Ready By,Completed,5.9,8.25,1.49,152228
65458,701376,2022-04-13 18:00:00,2022-04-13 18:07:40,2022-04-13 18:44:24,2022-01-01 20:04:53,False,2,Ready By,Completed,7.1,6.6,1.32,152231
63730,760061,2022-04-13 18:00:00,2022-04-13 18:07:21,2022-04-13 18:30:08,2022-02-08 19:01:26,False,2,Ready By,Completed,3.2,6.79,1.22,152232
63726,817020,2022-04-13 19:30:00,2022-04-13 19:43:34,2022-04-13 20:24:23,2022-04-08 19:57:03,False,2,Ready By,Completed,6.5,8.25,1.49,152233
55142,772138,2022-04-13 19:30:00,2022-04-13 19:59:47,2022-04-13 20:56:44,2022-02-25 18:28:52,False,2,Ready By,Completed,7.8,10.0,1.5,152234
66610,705802,2022-04-13 19:30:00,2022-04-13 20:29:06,2022-04-13 21:26:43,2022-01-03 17:17:47,False,2,Ready By,Completed,5.9,8.25,1.49,152235
55128,818493,2022-04-13 12:30:00,2022-04-13 12:30:12,2022-04-13 12:50:44,2022-04-12 14:10:38,False,96,Arrive By,Completed,2.2,14.0,0.0,152251
55069,805764,2022-04-13 01:44:00,2022-04-13 01:48:47,2022-04-13 02:33:17,2022-03-30 00:36:34,False,221,Ready By,Completed,13.4,7.76,1.55,152306
55054,819134,2022-04-13 01:30:00,2022-04-13 01:44:16,2022-04-13 02:18:19,2022-04-13 00:03:02,False,221,Ready By,Completed,15.1,20.0,0.0,152308
63723,753370,2022-04-14 12:00:00,2022-04-14 10:50:20,2022-04-14 12:04:49,2022-01-31 19:09:02,False,2,Arrive By,Completed,9.2,8.25,1.49,152364
55051,701585,2022-04-14 12:00:00,2022-04-14 11:44:33,2022-04-14 12:49:49,2022-01-02 16:55:39,True,2,Arrive By,Completed,6.7,6.6,1.32,152365
63717,815437,2022-04-14 13:45:00,2022-04-14 13:13:54,2022-04-14 13:42:39,2022-04-06 15:15:57,False,2,Arrive By,Completed,2.6,8.23,1.23,152369
65455,815678,2022-04-14 18:00:00,2022-04-14 18:07:36,2022-04-14 18:38:58,2022-04-06 17:57:12,False,2,Ready By,Completed,11.4,11.76,1.76,152373
55038,753412,2022-04-14 18:00:00,2022-04-14 18:07:43,2022-04-14 19:38:20,2022-01-31 19:09:04,False,2,Ready By,Completed,9.2,8.25,1.49,152374
66607,775165,2022-04-14 19:30:00,2022-04-14 20:19:57,2022-04-14 20:39:04,2022-03-01 18:28:13,False,2,Ready By,Completed,6.4,10.0,1.5,152376
55032,797217,2022-04-14 19:30:00,2022-04-14 19:56:32,2022-04-14 21:05:10,2022-03-20 13:52:01,False,2,Ready By,Completed,2.8,8.23,1.23,152377
63716,815460,2022-04-14 19:30:00,2022-04-14 19:27:40,2022-04-14 20:22:56,2022-04-06 15:15:59,False,2,Ready By,Completed,2.6,8.23,1.23,152378
66978,817334,2022-04-15 13:50:00,2022-04-15 13:45:19,2022-04-15 13:45:19,2022-04-10 21:06:25,False,45,Ready By,No Show,1.6,0.0,0.0,152388
55029,783840,2022-04-13 20:00:00,2022-04-13 20:05:49,2022-04-13 20:47:58,2022-03-14 13:26:53,False,221,Ready By,Completed,15.6,10.09,2.02,152414
66221,809331,2022-04-18 13:30:00,2022-04-18 14:10:31,2022-04-18 14:11:19,2022-03-31 02:23:19,False,37,Ready By,Completed,4.1,14.0,0.0,152437
63711,809332,2022-04-18 15:30:00,2022-04-18 15:56:03,2022-04-18 15:56:25,2022-03-31 02:23:20,False,37,Ready By,Completed,4.1,14.0,0.0,152438
67075,772455,2022-04-18 23:00:00,2022-04-18 23:06:13,2022-04-18 23:24:32,2022-02-25 18:51:51,True,37,Ready By,Completed,3.0,11.07,1.11,152442
65478,772463,2022-04-19 00:30:00,2022-04-19 00:32:25,2022-04-19 00:47:06,2022-02-25 18:51:53,True,37,Ready By,Completed,3.0,11.07,1.11,152443
66841,809337,2022-04-19 13:30:00,2022-04-19 13:28:56,2022-04-19 13:35:43,2022-03-31 02:36:53,False,37,Ready By,Completed,0.7,14.0,0.0,152452
65453,806054,2022-04-20 15:00:00,2022-04-20 14:59:41,2022-04-20 15:07:58,2022-03-30 11:52:27,False,45,Ready By,Completed,2.6,0.0,0.0,152480
66840,806055,2022-04-22 15:00:00,2022-04-22 15:01:41,2022-04-22 15:11:25,2022-03-30 11:52:27,False,45,Ready By,Completed,2.6,0.0,0.0,152498
66605,733142,2022-04-21 10:40:00,2022-04-21 10:44:37,2022-04-21 10:48:11,2022-01-11 19:48:17,False,45,Ready By,Completed,0.9,0.0,0.0,152502
55017,815278,2022-04-17 20:00:00,2022-04-17 19:55:18,2022-04-17 20:42:35,2022-04-06 14:48:00,False,221,Ready By,Completed,15.6,10.09,2.02,152543
65444,786599,2022-04-18 16:55:00,2022-04-18 17:06:19,2022-04-18 17:38:59,2022-03-14 13:58:25,False,221,Ready By,Completed,15.1,7.76,1.55,152558
55008,784033,2022-04-18 18:00:00,2022-04-18 18:05:48,2022-04-18 18:37:44,2022-03-14 13:27:36,False,221,Ready By,Completed,15.6,10.09,2.02,152559
63708,815279,2022-04-18 20:00:00,2022-04-18 20:04:51,2022-04-18 20:40:51,2022-04-06 14:48:00,False,221,Ready By,Completed,15.6,10.09,2.02,152560
63692,805944,2022-04-19 02:30:00,2022-04-19 03:03:16,2022-04-19 03:53:56,2022-03-30 00:38:45,False,221,Ready By,Completed,17.1,10.09,2.02,152561
66219,783938,2022-04-18 09:00:00,2022-04-18 09:06:10,2022-04-18 09:40:49,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,152563
55000,787752,2022-04-18 17:00:00,2022-04-18 17:09:50,2022-04-18 17:41:22,2022-03-14 14:22:07,False,221,Ready By,Completed,13.3,7.76,1.55,152564
54991,810124,2022-04-19 01:00:00,2022-04-19 01:06:33,2022-04-19 01:41:25,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,152565
54973,786694,2022-04-19 02:30:00,2022-04-19 03:05:39,2022-04-19 03:36:25,2022-03-14 13:58:28,False,221,Ready By,Completed,15.1,7.76,1.55,152566
54958,815361,2022-04-19 05:50:00,2022-04-19 05:43:12,2022-04-19 06:18:26,2022-04-06 14:48:28,False,221,Ready By,Completed,15.6,10.09,2.02,152574
54945,810211,2022-04-19 10:30:00,2022-04-19 10:34:43,2022-04-19 11:23:08,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,152575
54934,786600,2022-04-19 16:55:00,2022-04-19 17:02:48,2022-04-19 17:32:42,2022-03-14 13:58:25,False,221,Ready By,Completed,15.1,7.76,1.55,152576
65440,784034,2022-04-19 18:00:00,2022-04-19 18:09:50,2022-04-19 18:47:31,2022-03-14 13:27:36,False,221,Ready By,Completed,15.6,10.09,2.02,152577
63673,815280,2022-04-19 20:00:00,2022-04-19 20:41:40,2022-04-19 20:41:57,2022-04-06 14:48:00,False,221,Ready By,Completed,15.6,10.09,2.02,152578
54929,805945,2022-04-20 02:30:00,2022-04-20 02:24:37,2022-04-20 03:51:35,2022-03-30 00:38:45,False,221,Ready By,Completed,17.1,10.09,2.02,152579
63672,803755,2022-04-19 05:30:00,2022-04-19 05:49:20,2022-04-19 06:31:15,2022-03-29 02:32:45,False,221,Ready By,Completed,19.1,10.09,2.02,152581
63667,783749,2022-04-19 09:00:00,2022-04-19 09:03:16,2022-04-19 09:40:17,2022-03-14 13:26:51,False,221,Ready By,Completed,15.6,10.09,2.02,152582
63655,788133,2022-04-19 17:00:00,2022-04-19 17:09:45,2022-04-19 17:39:15,2022-03-14 14:24:01,False,221,Ready By,Completed,13.3,7.76,1.55,152583
54908,810125,2022-04-20 01:00:00,2022-04-20 01:02:46,2022-04-20 01:39:50,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,152584
54904,786695,2022-04-20 02:30:00,2022-04-20 02:58:11,2022-04-20 02:58:30,2022-03-14 13:58:28,False,221,Ready By,Completed,15.1,7.76,1.55,152585
54886,815362,2022-04-20 05:50:00,2022-04-20 05:44:47,2022-04-20 06:27:20,2022-04-06 14:48:28,False,221,Ready By,Completed,15.6,10.09,2.02,152586
54870,810212,2022-04-20 10:30:00,2022-04-20 10:25:34,2022-04-20 11:11:49,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,152587
54865,786601,2022-04-20 16:55:00,2022-04-20 17:01:58,2022-04-20 17:39:51,2022-03-14 13:58:25,False,221,Ready By,Completed,15.1,7.76,1.55,152588
54853,784035,2022-04-20 18:00:00,2022-04-20 18:05:24,2022-04-20 18:47:55,2022-03-14 13:27:36,False,221,Ready By,Completed,15.6,10.09,2.02,152589
54845,815281,2022-04-20 20:00:00,2022-04-20 20:02:00,2022-04-20 20:41:22,2022-04-06 14:48:00,False,221,Ready By,Completed,15.6,10.09,2.02,152590
54835,805946,2022-04-21 02:30:00,2022-04-21 02:44:24,2022-04-21 03:32:00,2022-03-30 00:38:45,False,221,Ready By,Completed,17.1,10.09,2.02,152591
54827,803756,2022-04-20 05:30:00,2022-04-20 05:36:28,2022-04-20 06:19:03,2022-03-29 02:32:45,False,221,Ready By,Completed,19.1,10.09,2.02,152593
54823,783940,2022-04-20 09:00:00,2022-04-20 09:05:18,2022-04-20 09:42:26,2022-03-14 13:27:33,False,221,Ready By,Completed,15.6,10.09,2.02,152594
54812,810126,2022-04-21 01:00:00,2022-04-21 01:05:23,2022-04-21 01:39:59,2022-03-31 13:43:32,False,221,Ready By,Completed,15.6,10.09,2.02,152596
54802,786696,2022-04-21 02:30:00,2022-04-21 02:42:57,2022-04-21 03:12:50,2022-03-14 13:58:28,False,221,Ready By,Completed,15.1,7.76,1.55,152597
54791,815363,2022-04-21 05:50:00,2022-04-21 05:37:50,2022-04-21 05:43:41,2022-04-06 14:48:28,False,221,Ready By,Completed,15.6,10.09,2.02,152598
63640,810213,2022-04-21 10:30:00,2022-04-21 10:45:27,2022-04-21 11:33:37,2022-03-31 13:44:07,False,221,Ready By,Completed,15.6,10.09,2.02,152599
54778,786602,2022-04-21 16:55:00,2022-04-21 17:05:32,2022-04-21 17:39:26,2022-03-14 13:58:25,False,221,Ready By,Completed,15.1,7.76,1.55,152600
54766,784036,2022-04-21 18:00:00,2022-04-21 18:11:05,2022-04-21 18:51:02,2022-03-14 13:27:36,False,221,Ready By,Completed,15.6,10.09,2.02,152601
54753,815282,2022-04-21 20:00:00,2022-04-21 20:00:51,2022-04-21 20:36:36,2022-04-06 14:48:00,False,221,Ready By,Completed,15.6,10.09,2.02,152602
